GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community,Continuous Integration,Documentation,History,Issues,License,Unit Testing,Pyhton_Percentage,A1_Elements,A2_Elements,B1_Elements,B2_Elements,C1_Elements,C2_Elements,Assign Multi Targets,Call Star,List Comprehension,Dict Comprehension,Set Comprehension,Truth Value Test,Chain Compare,For Multi Targets,For Else,PY_Assign Multi Targets,PY_Call Star,PY_List Comprehension,PY_Dict Comprehension,PY_Set Comprehension,PY_Truth Value Test,PY_Chain Compare,PY_For Multi Targets,PY_For Else,duplicated_lines_density,functions,security_remediation_effort,sqale_rating,duplicated_files,line_coverage,violations,critical_violations,info_violations,uncovered_lines,complexity,minor_violations,duplicated_lines,security_hotspots_reviewed,sqale_index,bugs,ncloc,reliability_remediation_effort,false_positive_issues,reopened_issues,reliability_rating,sqale_debt_ratio,comment_lines_density,security_hotspots,security_review_rating,cognitive_complexity,duplicated_blocks,open_issues,blocker_violations,major_violations,development_cost,security_rating,effort_to_reach_maintainability_rating_a,comment_lines,confirmed_issues,files,wont_fix_issues,classes,statements,lines_to_cover,security_hotspots_reviewed_status,lines,coverage,code_smells,security_hotspots_to_review_status,vulnerabilities,file_complexity,HIGH_reliability_issues,MEDIUM_reliability_issues,LOW_reliability_issues,HIGH_maintainability_issues,MEDIUM_maintainability_issues,LOW_maintainability_issues,HIGH_security_issues,MEDIUM_security_issues,LOW_security_issues
https://github.com/black0017/MedicalZooPytorch.git,N,189,113,6096,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/black0017/MedicalZooPytorch/graphs/contributors shows that there are multiple contributors,CI is not used on the project.,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/black0017/MedicalZooPytorch/issues/3 and https://github.com/black0017/MedicalZooPytorch/issues/4",https://github.com/black0017/MedicalZooPytorch/blob/master/LICENSE.md is provided.,There are many files related to testing,90.35137313733613,0,0,0,0,0,0,370,6,2,0,0,25,8,0,0,0,13,7,0,0,90,4,17,0,7.1,421,0,1.0,20,0.0,336,33,31,5234,772,168,637,0.0,1377,13,6205,68,0,0,5.0,0.7,13.1,2,5.0,612,57,336,2,102,186150,1.0,0,933,0,85,0,94,5329,5234,0,8932,0.0,323,2,0,9.1,12,28,0,27,97,199,0,0,25
https://github.com/BloodAxe/pytorch-toolbelt.git,Y,753,467,9912,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/BloodAxe/pytorch-toolbelt/graphs/contributors shows that there are multiple contributors but mainly author,The project uses Travis CI,Most of the functions in the source code are not documented.,There are only 2 commits in the past month however there seems to be evidence of sustained commit activity as the commits are quite stable,"The project maintainers (mainly author) respond to issues, as evidenced by https://github.com/BloodAxe/pytorch-toolbelt/issues/4 and https://github.com/BloodAxe/pytorch-toolbelt/issues/7.",https://github.com/BloodAxe/pytorch-toolbelt/blob/develop/LICENSE is provided.,There are many files related to testing.,99.95124237868212,0,0,0,0,0,0,508,12,15,0,0,51,8,0,0,3,38,80,2,0,263,3,58,0,4.4,988,0,1.0,17,0.0,183,25,3,8177,1910,76,813,0.0,977,9,12204,62,0,0,3.0,0.3,19.1,11,5.0,1377,48,183,0,79,366120,1.0,0,2876,0,126,0,282,8461,8177,0,18383,0.0,174,11,0,15.2,1,23,0,26,71,77,0,0,14
https://github.com/brainiak/brainiak.git,Y,192,376,19127,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/brainiak/brainiak/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,Little evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/brainiak/brainiak/issues/448 and https://github.com/brainiak/brainiak/issues/456",https://github.com/brainiak/brainiak/blob/master/LICENSE is provided.,There are many files related to testing,89.04008308959725,0,0,0,0,0,0,936,21,18,0,0,96,35,4,0,1,10,137,1,0,255,24,78,0,2.5,724,0,1.0,15,0.0,1690,66,1,12178,2300,1147,903,0.0,5643,35,17798,217,0,0,4.0,1.1,44.8,4,5.0,2665,55,1690,0,476,533940,1.0,0,14446,0,100,0,41,12645,12178,0,36699,0.0,1655,4,0,23.0,63,271,3,71,442,1142,0,0,256
https://github.com/BrikerMan/Kashgari.git,Y,1697,838,4420,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/BrikerMan/Kashgari/graphs/contributors shows that there are multiple contributors but mainly author,The project uses Azure Pipeline for CI,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers (mainly author) respond to issues, as evidenced by https://github.com/BrikerMan/Kashgari/issues/394 and https://github.com/BrikerMan/Kashgari/issues/387.",https://github.com/BrikerMan/Kashgari/blob/v2-trunk/LICENSE is provided.,There are many files related to testing.,99.35845016016157,0,0,0,0,0,0,153,0,8,0,0,3,7,3,0,0,9,37,1,0,80,13,22,0,2.7,255,0,1.0,7,0.0,112,9,0,2918,658,28,192,0.0,563,2,4150,25,0,0,5.0,0.5,27.4,16,5.0,555,8,112,1,74,124500,1.0,0,1564,0,101,0,74,2991,2918,0,7198,0.0,110,16,0,6.5,5,7,0,11,71,28,0,0,6
https://github.com/broadinstitute/keras-rcnn.git,Y,501,838,4683,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/broadinstitute/keras-rcnn/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,Most of the functions in the source code are not documented.,No evidence of sustained commit activity,Open issues more than closed,https://github.com/broadinstitute/keras-rcnn/blob/master/LICENSE is provided.,There are many files related to testing,100.0,0,0,0,0,0,0,302,0,0,0,0,6,1,0,0,0,1,0,0,0,30,0,7,0,12.5,233,0,1.0,6,0.0,147,17,20,2489,345,30,916,0.0,600,2,4702,10,0,0,2.0,0.4,16.2,5,5.0,168,18,147,0,80,141060,1.0,0,909,0,63,0,29,2540,2489,0,7306,0.0,145,5,0,5.5,1,58,2,18,79,48,0,0,58
https://github.com/bureaucratic-labs/dostoevsky.git,Y,132,173,316,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/bureaucratic-labs/dostoevsky/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,Most of the functions in the source code are not documented.,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/bureaucratic-labs/dostoevsky/issues/37 and https://github.com/bureaucratic-labs/dostoevsky/issues/83",https://github.com/bureaucratic-labs/dostoevsky/blob/master/LICENSE is provided.,There are 2 files related to testing,100.0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,2,0,0.0,29,10,1.0,0,0.0,3,2,0,146,43,1,0,0.0,2,0,296,0,0,0,1.0,0.0,6.6,1,5.0,28,0,3,0,0,8880,4.0,0,21,0,14,0,8,151,146,0,404,0.0,1,1,2,3.1,0,0,0,0,0,1,2,0,0
https://github.com/Cadene/bootstrap.pytorch.git,Y,168,231,2866,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/Cadene/bootstrap.pytorch/graphs/contributors shows that there are multiple contributors but mainly author,The project uses Travis CI,There is a well-maintained documentation,No evidence of sustained commit activity,The project maintainers did not respond to most of the issues,https://github.com/Cadene/bootstrap.pytorch/blob/master/LICENSE.txt is provided.,There are many files related to testing.,100.0,0,0,0,0,0,0,74,0,2,6,0,11,0,0,0,0,16,12,7,0,125,0,40,0,1.0,235,0,1.0,1,0.0,57,21,11,2183,572,10,46,100.0,336,2,2731,7,0,0,3.0,0.4,21.2,0,1.0,675,2,57,0,15,81930,1.0,0,735,0,62,0,36,2234,2183,0,4464,0.0,55,0,0,10.6,0,2,1,21,21,13,0,0,1
https://github.com/Calamari-OCR/calamari.git,Y,621,252,9032,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/Calamari-OCR/calamari/graphs/contributors shows that there are multiple contributors but mainly author,The project uses Gitlab CI,Most of the functions in the source code are not documented.,No evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/Project-MONAI/MONAI/issues/614 and https://github.com/Project-MONAI/MONAI/issues/598.",https://github.com/Cadene/bootstrap.pytorch/blob/master/LICENSE.txt is provided.,There are many files related to testing.,94.28633195482551,0,0,0,0,0,0,296,2,5,1,0,63,14,0,1,1,31,136,8,1,298,1,97,0,3.3,794,15,1.0,14,0.0,383,49,5,7398,1928,190,486,0.0,3021,6,10956,19,0,0,5.0,0.9,8.3,17,5.0,2109,24,383,4,135,328680,5.0,0,992,0,171,0,203,7501,7398,0,14783,0.0,376,17,1,11.3,2,27,0,51,132,193,1,0,23
https://github.com/calico/basenji.git,Y,106,1447,25201,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/calico/basenji/graphs/contributors shows that there are multiple contributors,CI is not used on the project.,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/calico/basenji/issues/55 and https://github.com/calico/basenji/issues/57",https://github.com/calico/basenji/blob/master/LICENSE is provided.,There are many files related to testing,53.78142797158368,0,0,0,0,0,0,2293,3,43,21,6,131,16,7,1,0,16,468,2,0,1232,11,176,0,26.3,1159,0,1.0,123,0.0,1037,358,7,31593,6167,361,17216,0.0,9352,7,40899,55,0,0,5.0,0.8,20.5,42,5.0,10140,755,1037,3,308,1226970,1.0,0,10542,0,195,0,98,32087,31593,0,65490,0.0,1030,42,0,31.6,48,43,0,369,320,324,0,0,37
https://github.com/catalyst-team/catalyst.git,Y,1963,1238,31479,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/catalyst-team/catalyst/graphs/contributors shows that there are multiple contributors,CI is not used on the project.,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/catalyst-team/catalyst/issues/854 and https://github.com/catalyst-team/catalyst/issues/857",https://github.com/catalyst-team/catalyst/blob/master/LICENSE is provided.,There are many files related to testing,98.76666154514432,0,0,0,0,0,0,1100,5,7,6,0,81,26,1,0,27,84,86,95,1,599,20,151,0,12.0,2063,0,1.0,54,0.0,514,37,8,16578,4002,63,6938,0.0,2443,50,30732,252,0,0,5.0,0.3,35.9,28,5.0,2856,231,514,16,390,921960,1.0,0,17212,0,331,0,372,18033,16578,0,57622,0.0,464,28,0,12.1,19,68,0,42,351,71,0,0,32
https://github.com/cgre-aachen/gempy.git,Y,280,1815,23992,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/cgre-aachen/gempy/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/cgre-aachen/gempy/issues/422 and https://github.com/cgre-aachen/gempy/issues/431 but still a lot open issues",https://github.com/cgre-aachen/gempy/blob/master/LICENSE is provided.,There are many files related to testing,97.1410824396645,0,0,0,0,0,0,63,12,3,0,0,6,5,0,0,2,9,3,0,0,33,0,9,0,3.4,356,0,1.0,8,0.0,185,25,37,3402,665,37,379,100.0,565,28,6124,255,0,0,5.0,0.3,25.7,0,1.0,448,16,185,1,85,183720,1.0,0,2116,0,116,0,27,3550,3402,0,11238,0.0,157,0,0,5.7,6,38,0,32,51,74,0,0,9
https://github.com/chuyangliu/snake.git,Y,1151,230,2371,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/chuyangliu/snake/graphs/contributors shows that there are multiple contributors but mainly 1,The project uses Travis CI,There is a well-maintained documentation,No evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/chuyangliu/snake/issues/32 and https://github.com/chuyangliu/snake/issues/34",https://github.com/chuyangliu/snake/blob/master/LICENSE.md is provided.,There are many files related to testing,100.0,0,0,0,0,0,0,95,3,1,0,0,16,10,4,1,2,0,12,0,0,84,0,15,0,0.0,183,0,1.0,0,0.0,20,8,0,1817,506,0,0,0.0,125,2,2805,25,0,0,5.0,0.1,5.8,5,5.0,487,0,20,1,11,84150,1.0,0,173,0,34,0,21,1841,1817,0,3454,0.0,18,5,0,14.9,2,5,0,8,10,0,0,0,4
https://github.com/Ciphey/Ciphey.git,Y,111,774,4542,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/Ciphey/Ciphey/graphs/contributors shows that there are multiple contributors but mainly author,The project uses CI but not sure what is it,Most of the functions in the source code are not documented.,No evidence of sustained commit activity until recent 2 months,"The project maintainers respond to issues, as evidenced by https://github.com/Ciphey/Ciphey/issues/118 and https://github.com/Ciphey/Ciphey/issues/117.",https://github.com/Ciphey/Ciphey/blob/master/license is provided.,There are many files related to testing.,100.0,0,0,0,0,0,0,90,0,9,1,0,41,6,0,0,6,10,22,8,1,82,2,16,0,0.7,547,0,1.0,2,0.0,178,23,36,3315,944,67,50,0.0,786,9,4797,90,0,0,5.0,0.5,18.7,10,5.0,719,2,178,6,46,143910,1.0,0,1106,0,89,0,96,3433,3315,0,7235,0.0,169,10,0,10.6,7,2,0,22,44,103,0,0,0
https://github.com/cisco/mindmeld.git,Y,363,2773,22390,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/cisco/mindmeld/graphs/contributors shows that there are multiple contributors,The project uses Circle CI,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/cisco/mindmeld/issues/137 and https://github.com/cisco/mindmeld/issues/148",https://github.com/cisco/mindmeld/blob/master/LICENSE is provided.,There are many files related to testing,92.34149471966523,0,0,0,0,0,0,1038,5,32,10,3,43,16,6,1,2,56,434,46,9,1199,7,218,0,3.6,2716,0,1.0,22,0.0,342,157,54,22444,6099,69,2145,0.0,2407,9,37602,65,0,0,5.0,0.2,27.5,24,5.0,5959,84,342,5,57,1128060,1.0,0,14296,0,181,0,311,24217,22444,0,60029,0.0,333,24,0,33.7,7,11,0,157,54,122,0,0,7
https://github.com/ClementPinard/SfmLearner-Pytorch.git,Y,607,113,2622,The source code of the project exists as ad-hoc scripts.,https://github.com/ClementPinard/SfmLearner-Pytorch/graphs/contributors shows that there are multiple contributors but mainly author,CI is not used on the project.,There is a well-maintained documentation,No evidence of sustained commit activity,"The project author respond to issues, as evidenced by https://github.com/ClementPinard/SfmLearner-Pytorch/issues/73 and https://github.com/ClementPinard/SfmLearner-Pytorch/issues/77.",https://github.com/ClementPinard/SfmLearner-Pytorch/blob/master/LICENSE is provided.,There are many files related to testing.,100.0,0,0,0,0,0,0,184,23,0,0,0,18,3,0,0,0,11,47,0,0,67,0,39,0,6.0,142,0,1.0,4,0.0,76,11,0,2272,431,44,210,0.0,360,3,2658,9,0,0,4.0,0.5,8.9,4,5.0,494,12,76,0,21,79740,1.0,0,260,0,25,0,21,2295,2272,0,3521,0.0,73,4,0,17.2,3,6,0,12,17,44,0,0,4
https://github.com/CLUEbenchmark/CLUE.git,Y,964,457,47555,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/CLUEbenchmark/CLUE/graphs/contributors shows that there are multiple contributors but mainly author,CI is not used on the project.,There is a well-maintained documentation,No evidence of sustained commit activity,The author of the project reply to only some of the issues,"There are multiple license files found in models folder such as bert, ernie and bert_wwm.ext",There are many files related to testing specifically 1-2 for each model,88.0066170388751,0,0,0,0,0,0,2944,4,62,75,2,246,315,9,12,3,98,441,28,0,2366,7,508,5,54.2,2835,0,1.0,146,0.0,1033,459,21,40536,10734,82,51185,0.0,11051,13,64369,73,0,0,5.0,0.6,20.7,25,5.0,14505,1285,1033,3,468,1931070,1.0,0,16762,0,196,0,431,42435,40536,0,94454,0.0,1020,25,0,54.8,107,22,0,461,457,102,0,0,10
https://github.com/cmu-db/ottertune.git,Y,977,379,14175,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/cmu-db/ottertune/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,Most of the functions in the source code are not documented.,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/cmu-db/ottertune/issues/347 and https://github.com/cmu-db/ottertune/issues/412",https://github.com/cmu-db/ottertune/blob/master/LICENSE is provided.,There are many files related to testing,68.61133447370088,0,0,0,0,0,0,749,3,5,5,1,45,7,4,1,0,12,108,26,1,412,1,144,0,0.2,761,30,1.0,2,0.0,460,84,0,10749,2274,166,46,0.0,3877,5,14269,60,0,0,5.0,0.9,13.6,31,5.0,2906,4,460,6,204,428070,5.0,0,2244,0,122,0,190,10801,10749,0,19833,0.0,454,31,1,18.6,5,37,0,87,201,166,1,0,34
https://github.com/commaai/openpilot.git,Y,15419,1248,29861,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/commaai/openpilot/graphs/contributors shows that there are multiple contributors,The project uses Jenkins CI,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/commaai/openpilot/issues/1829 and https://github.com/commaai/openpilot/issues/1835",https://github.com/commaai/openpilot/blob/master/LICENSE is provided.,There are many files related to testing,60.271224325825045,0,0,0,0,0,0,1976,17,10,9,1,267,46,5,2,8,67,320,115,58,1948,39,246,7,0.4,3037,65,1.0,15,0.0,1975,261,233,36888,9568,767,301,0.0,15541,33,54157,229,0,0,5.0,1.0,11.3,109,5.0,11631,18,1975,29,685,1624710,4.0,0,6872,0,547,0,516,37279,36888,0,72680,0.0,1939,109,3,17.5,24,34,0,281,658,1000,1,2,9
